Date,Review
6-Aug-23,"We got seated quickly within 15 min at 11am on a Sunday. The wait went by quickly because we just walked around the local farmers market nearby!You order at the front first and they give you a number and tell you where to sit. The tables were all taken so they sat us at the bar. Decor is cute but sitting at the bar kinda ruined the experience. We ordered the Norwegian eggs benedict and house french toast. Both came out very quickly.Norwegian eggs benedict with smoked salmon: 4/5 The English muffin was soft and delicious! Smoked salmon was pretty good too and not fishy at all. Potatoes and salad on the side were mid.Half order of House French Toast: 1/5 It seemed like they deep fried this with a panko crust? It was not good though :( Too heavy and the crust was way too hard and crunchy so it hurt my mouth. We ended up only finishing one out of 3 slices bc it was that bad lolOverall, I wouldn't say this place is bad but I don't think I would come here again :/"
6-Aug-23,It's just not very good. Bad quality. Bad food. Bad potatoes. Bad wilted salad. Over sweet not fresh crepe. Just terrible and unspecial and made with no love. And so expensive. Why are eggs $20?
5-Aug-23,"There were four seats at our table, but even with just the two of us, there was not enough space. The chairs were also really small and uncomfortable. The food definitely made up for it! The Ube French toast was crispy on the outside and soft on the inside and just sweet enough. The Nashville chicken sandwich had a little kick to it but was not overpowering. The whole sandwich was made really well, and the egg cooked perfectly. Even the flavors of the side salad worked with everything. The potatoes had good flavor but were a little too crisp in my opinion, couldn't pierce them with my fork, and had to scoop them up."
3-Aug-23,The food is delicious. Service is great and friendly staff. The ambiance is very nice .
2-Aug-23,"I'm wouldn't really call myself a brunch enthusiast, but I do enjoy it occasionally! Popping Yolk Cafe has been on my radar for a while, and I finally got to try it this past Sunday. If you come at peak times, you put your name down on their waitlist and when they tell you your table is ready you go to the front cashier to order & pay first, so it's good to look over the menu while you're waiting to decide on your order.They actually had tables and seats available, but I think they are also a little short-staffed or didn't want to overwhelm their kitchen since it also seemed like they were working on some to-go orders (which is something I may keep in mind for next time!).My husband actually tried Popping Yolk with some co-workers first and brought home his leftover Ube French Toast and my god they were delicious. Not too sweet, topped with blueberries & filled with ube and deep fried (yum!). The deep frying really gives the French Toast this extra dimension in flavor. That's why I decided we should give them a try for real haha!We waited probably about 20 mins. total & ordered a few things to share. Then they give you a number and tell you which table to sit at.-Popping Yolk Burger, I really liked this. Maybe it's nostalgia of having ham/turkey with eggs in a breakfast sandwich growing up, I liked having the runny sunny-side egg with the burger patty and mushrooms. Just needed to add my own ketchup though. The country fried potatoes were good and so was their salad.-Strawberry Cheesecake Crepe, I enjoyed this as well, comes with a small scoop of ice cream and it did get really sweet for me - but I liked the flavor and the cereal bits added a different texture in the bite.-Popcorn Chicken, this was good - tastes just like the old TapEx popcorn chicken. My only gripe is that they don't have fried basil with it and can't change the spice level...if they did then it would literally be *chef's kiss* + ratatouille moment of nostalgia for me. lolRestrooms are clean. They have both indoor and outdoor patio seating. Service was fairly quick. Parking is either street parking or you can park in the free lots over on 1st street (north & south of main street) and walk over. It definitely gets busy at the lunch rush, so coming early is recommended."
29-Jul-23,"I've been waiting here for more than half an hour for brunch, a very unsatisfying experience given the fact that their online systems are down and have to wait longer to get seated. It's very frustrating that they can't resort themselves to accommodating people and orders by hand. You guys need to do better!"
26-Jul-23,Food was amazing! Staff needs to pay attention to what people order. Because they missed mine. Be ready to wait in a line.
25-Jul-23,"I had breakfast here for the first time with my coworker. There was already a few groups waiting to be seated upon our arrival but we were still able to be seated within 10 minutes time. It is a bit on the pricey side but the portions sizes are quite big, so I would say it's worth the price. Food is tasty. The toffee banana French toast was delicious. I didn't care to much for the iced horchata latte I ordered, it was a little too much on the sweet side. Other than that the ambiance, food and service were great."
24-Jul-23,I had been here before I arrived early at 10:00 am and ordered quickly and sat down. I got the eggs and bacon Benedict and avocado Benedict they everything was tasty.
23-Jul-23,Great food and good service! The ambiance was nice. A bit loud and i had a hard time hearing other people in my group.
23-Jul-23,Love this place! Definitely my go to breakfast spot! The waffles are always perfect and the fresh fruit on top is always a great topping! Staff is friendly and professional. I also would like to say the portions are very generous which is always a plus
22-Jul-23,"The food is decent but not extraordinary. I'm from NYC area so this place pales in comparison with the myriad of creative and delicious breakfast and brunch venues in the big apple. Service is where the negatives comes in. The seating is first come first serve, so after we ordered the front desk staff told us that we could sit anywhere we want. There were high tops which would be uncomfortable for me in high heels and regular tables and chairs. We waited for a table to be cleared and set up for us and got seated. Soon after we sat down we were told to pick another seating because the staff wanted to accommodate a larger party size and needed our table. By this time there were only high tops left and they were all wobbly. We asked the front desk staff for help and let him know that we're are willing to wait for the next table seating. Front desk staff gave us the option to cancel our order or to wait in line again (over 45 min wait) and start all over and maybe a table will open up. I told him that it was unfair to make us give up our table for another party without helping us finding another acceptable seating. He pretty much ignored us, his response was irresponsible,  insensitive, and rude. I went back to my table and told the wait staff that we are staying and the larger party can wait their turn for a table just as we waited for ours. I saw a couple of wait staff in the back huddled to figure out how to accommodate the larger party and solved the issue. The front desk staff never apologized or acknowledged the problem, an example of terrible customer service. The back wait staff basically saved his butt. Though I'm grateful that the back wait staff accommodated us and didn't make us leave our table again, it was an unpleasant experience and I will not go back there again when there are so many other choices with better customer service. Tasty food is great, but service quality is important especially we are all paying a premium thanks to inflation across the board post pandemic. I did leave extra tips for the wait staff upon leaving."
19-Jul-23,"Service was not great, the front desk lady was rushing us through our order even though there wasn't much of a line.We ordered BBQ Pulled Pork Eggs Benedict, Hazelnut Coffee, Vanilla Coffee, Cajun Fries, and Toffee Banana Liege Waffles.The good:The waffles and hazelnut coffee were okay. Nothing to write home about but we still enjoyed it. Ambiance was also nothing special, just felt like a typical brunch spot. Again nothing to complain about.The bad:On the other hand the vanilla coffee came with no vanilla flavoring/syrup. Cajun fries has no flavor to them, just seemed like cayenne/paprika sprinkled on with no other seasonings. The fries were just bland and slightly spicy.The eggs benedict were the bright spot up until our last few bites which included lots of egg shells (pictured.) I find it ironic that a place that specializes in eggs also managed to incorporate in egg shells into the dish.With that said, the food was very slightly pricey ranging from $15-$19 for an entree. I would have no problem with the price if everything was just slightly better. Ambiance, service, food, ect...Pasadena location is MUCH better. Would recommend driving a litter further for that location."
18-Jul-23,"Loved this place. Came across it by accident but such a nice accident. Different set up... slightly chaotic, but nice. Loved the food first time out take several people with you order different things so you can all taste the various things they have."
16-Jul-23,"It's been awhile since my last visit, food quality remains the same, onion rings are a bit too salty. Maybe it's close to closing time, staffs are not very attentive, I had to walk up to the bar twice to get my water refilled.Ambiance didn't change, nothing special to mention"
16-Jul-23,"My friend and I went there for breakfast on a Saturday. The place was not as busy and we didn't have to wait too long for a table. I ordered the French toast with a side of eggs, and my friends ordered the croissant with salmon. My French toast was deep fried, it felt like they literally had it frozen and just fried it before serving it. It was super oily like something you would buy at a carnival. My friend's croissant was okay."
15-Jul-23,"I drove from far and arrived at 2pm, which was 1 hour before their designated closing time. The cashier suddenly told us that they are short staffed so can only allow take out starting at 2pm. However, it's still 1 hour from the closing time. The cashier helped to ask the manager Vicky if we can still dine in if we promise to finish by 3pm, and the manager still won't allow it. This is non-acceptable cause it's just one hour before and they didn't even post anything on the door or on the site. This is my first time and it will be my last time coming here. Service needs to be improved."
11-Jul-23,"Came here for a friends brunch and food was pretty darn good. It was most definitely surprising to find the very unique options for common breakfast favorites, but in a good way. Service was quick and easy, ambiance was great, but was not a fan of order ahead and sit down at a table that's available. It does not guarantee that when you order that you'll have a table so be aware."
10-Jul-23,The bff and I came in for brunch one fine afternoon. Popping Yolk Cafe is located in the heart of downtown Alhambra. Order at the counter and find some available seating. On this particular visit we ordered the pulled pork benedict (definitely recommend!) and the croissant avocado and ham sandwich. Everything was cooked to perfection. Portions are large with reasonable prices. Service was great although they did get a table or two confused.There is plenty of free structure and street parking available. If you are looking for a great brunch spot then check them out.
7-Jul-23,"pre-tipping apparently won't get you service. Condiments were missing,  missed chances for upsales, and sadly didn't get checked up on. Each table is to each their own especially after a mandatory 3% service charge. On top of tipping before you sit."
6-Jul-23,"I had a fantastic brunch experience at Popping Yolk cafe. The highlight was definitely the Ube French toast, which was both delicious and crispy. The way the ube melted in my mouth made it a must-try dish. Additionally, the service was excellent as the server promptly attended to me when I checked in with the tablet, ensuring that I was seated immediately."
5-Jul-23,"Presentation great, flavor missing on the food. The latte was pretty good. It's a trendy little spot, overpriced for reason being I had to put a pound of salt and cholula to try and help the chicken out. The English muffin underneath was about as hard as the plate it was sitting on. I rarely leave low star reviews but I hate paying for bad food. Service was good, they were nice and friendly. Wait was 45 minutes for 2 people but moved along about 15 minutes sooner"
4-Jul-23,"The trip here was unexpected as the place we were eyeing was closed but, we were glad because Popping Yolk exceeded our expectations!The place was clean, interiors were cute too! The lady assigned to us made sure we have everything we need and was attentive to our needs (water, napkins, etc). The place has good music, not too loud.Food: I love ube, and their take to ube french toast was 10/10. It was not too sweet but flavorful! It was crunchy and not oily. The eggs benedict with chicken was also cooked to perfection! The salad and potatoes that came with it tasted good too. Lastly, the seasoned fries was a bit spicy but I didn't mind.I am overall happy with our brunch."
4-Jul-23,Tried this after moving into the area. The hot chicken Benedict is a large plate plan on sharing it. Great!Also tried the Salmon omelette it was good but need. Little pizzaz! Good.I am a big fan of the horchata latte. Very good.Only missing star is the fact you counter order and not a server.
4-Jul-23,"The food and service is pretty good, too expensive for what it is, but what isn't these days?"
2-Jul-23,"Rating: 9.5/10My all-time favorite brunch place!!! Popping Yolk is an aesthetic casual brunch restaurant with generous portions and many delicious options to try.I've been here many times with different friend and family members, and there has never been a time where I've been disappointed. Wait can be long depending on day and time, but weekdays are usually not as busy and weekends around 12-1PM are packed. Service is great and most of the staff are on the younger side. They are extremely friendly and quick on their feet. You order at the front and pay before taking a seat and waiting for your food to come out.Here are my favorite items that I usually get:1) Classic Eggs Benedict: 9.5/10. Sooo delicious!!!! Popping Yolk has my favorite Eggs Bennie EVER. The eggs are always perfectly runny and the hollandaise sauce has a slightly tangy and rich taste that complement the salty ham and bacon. Potatoes and salad are also so delicious, with the potatoes being soft on the inside and crunchy on the outside and salad having a fresh and tangy citrus vinaigrette. Great choice for those looking for a classic brunch spread.2) Cowboy Burger: 9.5/10. Great option for those who do not prefer breakfast or brunch foods! My boyfriend normally gets the burgers here at Popping Yolk and loves them since they are huge and meaty. I got it my last visit a few days ago and it hit the meat craving I had. Egg was jammy inside, not runny, but I don't mind so I still loved it all the same. Meat was perfectly cooked through but tender and juicy, surrounded by a fluffy bun.3) House French Toast: 9.5/10. Light and crispy, not too sweet but fulfills that sweet craving that comes when eating salty foods. I almost always order a half portion to share since I like to have sweet foods in between bites of salty food. Although the toast is deep-fried, it does not taste oily at all and honestly is the best French toast I've ever had.I've had a few of the other eggs benedict variations but always go back to classic one for the taste and price. Overall, amazing place to have brunch with great food, portions, price, service, and ambiance. Highly recommend since this is one of my go-to's in the 626!"
29-Jun-23,Came by for brunch on a weekday and it was still pretty crowded. You first order your items at the counter once you walk in and them get seated. The food came out relatively quick but the toast took a while so we took it togo to eat instead which I don't recommend because it gets soggy!
28-Jun-23,"Was in the area for some work. Happened to stumble in to another location of popping yolk so defiantly had to try again.I ordered classic Benedict with vanllia lattte, and I must say, they never fail to impress. The ham and egg combination was savory, perfectly complemented with buttery hollandaise sauce. The dish was served with crunchy country potatoes, adding a texture to the overall experience. Latte was good but a bit sweet for me, should have asked for less sugar, no big deal. Service is always friendly and quick. Ambiance is bright, and relaxing with nice touch of background music. If you are in the area definitely check out this spot. Personally had great experience and will be back again."
28-Jun-23,Going down Main St in Alhambra. Poppin Yolk caught our eyes early in the morning for breakfast. Parking we found on the street. There were no lines. We ordered and sat in an open table. It was almost filled with 2 tables left. We ordered French toast and a ham and cheese omelet. They came not long after we sat down. It was a pleasant atmosphere and the staff were very helpful.
28-Jun-23,"Hands down, the crunchy banana toffee French toast was the best French toast I've ever had. Holy smokes! We also shared the bfast sandwich and classic bfast. Eggs were fluffed to perfection, everything tasted fresh and made with love, potatoes were perfectly crispy, and the salad accompaniment was a delight. Only wish there was better iced coffee. Don't pass this place up!"
27-Jun-23,"Oh my goodness what a treat!! Was in town on business - wish they had one in NY!! GREAT menu - unusual, great idea menu options! I felt like something sweet and has the waffle and berries. It did not need whipped cream or extra sweet sauces - but that's up to you.  Salad with breakfast is a great idea - especially when it is so fresh. They have a super sonic fresh oj juicer - amazing. Order at the counter, more than fair prices, great value and service - and very comfortable atmosphere. Will be a destination breakfast when I'm back in town."
27-Jun-23,Came here  in the afternoon to enjoy brunch for my daughter's birthday.    Great food and friendly people.   My California Omelette was delicious!!   Convenient parking across  the street from Starbucks.
26-Jun-23,"Cashier was very rude would not let me and service dog eat. When I told him it's a service dog he said he ""doesn't care"" and it's still a dog. Would not recommend to anyone who needs a service animal as they clearly ""don't care"". I offered to take my food to go and the guy way eyeing me up and down and giving me a rude unwanted and unnessacry stare like I was pissing him off / wasting his time. Didn't feel welcomed at all and will never come back due to the treatment of the cashier."
25-Jun-23,"I had been meaning to try this place for a while and finally got the chance. It always has a wait so I thought I was in for something great. I was surprised that you order like at Chik fil A and then they bring you your plate. I would think that would bring down the cost but they charge as if it is a true sit down serve restaurant. we ordered the hot chicken benedict and the berry crepe. Both dishes were good but very rich. I felt it course through my arteries. Of course, my own fault for ordering this. My benedict had thin fried cutlets with mor crunchy breading than chicken breast. Hollandaise was ok. My niece said the berry crepe was good but sweet. Neither of us were able to finish the large portions. Portions great, service was like fast food but you still tip like a regular restaurant. maybe a place every now and then but not going into regular rotation from my standpoint"
24-Jun-23,Around 30 for one person Will come back another day !so relaxing environment and food yumm!
24-Jun-23,"I've came to this location multiple times and every time is an amazing experience. I suggest coming on a weekday for the reason that they get pretty busy on Saturday's and Sunday's (but the wait is worth it). Food: I ordered a bacon and cheese sandwich and a half order of the toffee banana french toast (3 pieces) and both were delicious. The sandwich comes with a generous portion of country fried potatoes and house salad which are both good. Service: The service is amazing, all the staff are attentive and are friendly. They answer any questions you have with their honest opinions. They also come around multiple times asking if you need anything else, they also ask if you need any refills on any of their refillable drinks. I plan on coming back and trying other dishes that sound amazing."
23-Jun-23,"This place has some good points and some bad. The good was the croissant egg sandwich and Florentine Benedict items. The bad was the rest of the items on the plate especially the greasy overdone potatoes. I had the feeling that there was not much customer focus in the food, service and ambiance; more focus on profitability. Service was ok but minimal. Servers are not incentivized to provide extraordinary service because you tip before you get food.The abundant overcooked potatoes seems like it was a low cost side that fills the plate out and is a way of disposing of old oil, a most profitable way of disposing of much used oil.The creamer container were haphazardly put in the basket that you can't help noticing in your face, and the TV are good but only visible to half the restaurant. Small stuff but shows lack of customer focus attention to detail."
23-Jun-23,"Food was great, the service was quick. We got seated in 5-10 mins. The ambiance is family friendly with music in the back ground. Overall recommend for a light brunch w/ mimosas available"
21-Jun-23,"We are locals and visited for the first time during a slow weekday. Food was decent, minus the dry, quickly thrown together side salad with canned corn on it. The service was... well there was no service after our food was delivered to our table. None of the employees seemed to care about any of the customers after their food was at their tables and that's probably because they got their tip prior to serving the table. I wouldn't have left more than a dollar in the tip box after for our visit. We watched table after table leave as we were eating and the young guys working chatted it up while sweeping... no acknowledgment or thank you's to anyone the whole time. In summary, the food wasn't spectacular but decent for brunch + we felt a bit ripped off by leaving a good tip after ordering. Best to bring cash and tip after done eating."
18-Jun-23,"Wow its been 3 years since ive been here! Last time i was around was right before covid lockdown. I was around the area and dropped in for a quick bite - its nice to see familiar name / faces after the last 3 years. They're not your typical west hollywood brunch spot obviously where the food is decorated on the prettiest plates, nicest presentation, but also this is not the neighborhood to expect that anyway. Its in the suburbs. And its reliable, its consistent, and its comforting. I know what I can expect and I'm pretty content. This location can get busy! So look at the menu in advance & safe urself the wait time. My go to is their eggs benedict with freshly squeezed orange juice!"
18-Jun-23,"Heard a lot about this place and finally decided to visit on a Sunday morning with our 1-year and 3-year old. Parking is easy considering the time we went was early.  They had an tablet outside served as a waitlist, and there were two parties ahead of us. About 15 mins in, we got a text saying it's our turn, and things went south from there. As my wife was getting the kids in, I was told we needed to order and pay first which was totally fine, but just as I started looking at the menu, the person behind me said he was ready to order, and the waiter just skipped me without even asking and started taking order from the person behind me. Turns out it's a 10 people group, and I was just left there standing for another 15 minutes while my wife and kids kept starved. After finally ordered our food, another waitress came by to help, and the guy who took my order told her right in front of my face that the 10 people group WAS NOT even on the waitlist, and the waiter let them go in first simply because they went straight inside. Very interesting, if that's the case, then what's the point of having a waitlist outside????? Additionally, we paid good tips upfront so that I could investigate and locate a high chair at a strange corner myself and had to ask multiple times for just water, and still the food came out missing dressing for the salad and chicken overcooked. They did a such good job popping nothing but our nerves."
18-Jun-23,"I support many local restaurants. Disappointed I was lied to my face. I ordered online (through Uber Eats), was given an ETA of 10:37am, that ETA got changed to 10:47am - I spoke to Uber Eats and it's something manually triggered by the restaurant. I showed up at 11am and employee at the front said the order wasn't ready, used a walkie talkie to speak to someone managing the kitchen. The order wasn't started because they didn't confirm it on their end of the app but I was told they never received the order - a lie. I asked for a refund, and the employee said it had to be done through the Uber Eats app. As a novice user, I didn't know where to go to cancel the order, I handed my phone to the employee and watched her stumble around to find ""cancel order"" and clicked on it... Guess what, I got charged a cancellation fee. So I had to contact Uber Eats to explain, and supposedly they will not charge me but that will take 3-5 business days. Look I get it, it sucks when it's super busy, and maybe my bad for clicking on the wrong 3rd party to order because clearly Uber Eats holds no clout to Popping Yolk. But don't lie to me... and the restaurant should cancel the order, not the customer. See you again when I see you."
18-Jun-23,"My recent experience at Popping Yoke left me with mixed feelings. While the food was decent, I couldn't help but feel that the prices were on the higher side, considering the overall quality of the dishes. I ordered my eggs over medium, hoping for that perfect runny yolk, but unfortunately, they were fully cooked through. This lack of a runny yolk diminished the enjoyment of the dish for me. However, I must admit that the orange juice I had was the highlight of my visit. It was flavorful and refreshing, and definitely something worth mentioning.However, I wasn't a fan of the French toast at Popping Yoke due to its funnel cake-like texture, it seemed to be a popular choice among other customers. I would encourage those with an adventurous palate to give it a shot, as it might offer a unique and enjoyable twist on the traditional French toast experience.Despite the satisfactory taste of the food, I couldn't shake the feeling that the prices didn't align with the overall experience. The cost seemed a bit too high for what was delivered. As a result, I don't believe I'll be returning to Popping Yoke in the future.In conclusion, while the food at Popping Yoke was decent, I found the prices to be somewhat inflated compared to the quality of the dishes. The lack of a runny yolk in my order was disappointing, but the standout element was the delicious orange juice. Taking everything into consideration, I don't see myself revisiting Popping Yoke anytime soon."
12-Jun-23,"First off, their food is delicious. The eggs Benedict and chicken sandwich is a must. The egg is always cooked to perfection. The chicken sandwich is crispy and not over breaded. The potatoes are always perfect. It's fried to the point where it's almost overdone but it's not. The guy at the register is not very helpful. He asked the couple in front of us if they preferred sitting inside or outside but didn't ask us. We requested to sit inside because we already knew we didn't like he outdoor seating. The outdoor seating smells like trash and has a bunch of flies. We ended up asking to be moved to the bar where we get to stare at dirty dishes. The guy with the shaved head and piercing was super nice. He moved us to a table so we would be more comfortable."
10-Jun-23,The popping yolk cafe took a long time to get us seated. the service was bad but they were fast with the drink. The outdoor seats were bad and some seats were in the garage. The food was okay but I have had better. The chicken was quite spicy. At the end of the dinner we we're waiting for the waiter because we wanted the check and when the waiter came he said we forgot about you and didn't even say sorry. The place had a busy and kinda of a mean vibe.
9-Jun-23,"Visited this place for a birthday brunch. We had a 40 minute wait outside, but that was expected knowing the popularity of this place. We ordered at the counter and once we were seated, the service was relatively quick! Very large portions, and I especially liked how my Benedict was not drenched and drowning in the hollandaise sauce, which is what I've typically seen in other places. I loved the nice balance of eggs, potatoes, and greens! One thing that makes this. 4 star than a 5 star is that we were seated outside, and there were so many flies... we had to keep swatting them away as we were trying to eat, so that was a little inconvenient. It would have been the perfect experience if there was something done to the get rid of the flies on the outside patio."
7-Jun-23,I've been to their other branch somewhere close to West Covina and that branch is waaay better than Alhambra branch. Their food is way more fresh. I ordered the eggs benedict here and the potatoes looked like it has been refried 10x. The service there is also better than Alhambra's. No one even bothered to ask after i got my order if I needed anything else. The girl who brought my ordered ( not exaggerating) literally just dumped the plate in front of me and walked away. The Ambiance obviously didn't feel as welcoming as the other branch.
6-Jun-23,"I recently had breakfast here, and I must say, it was quite underwhelming. The prices were on the high side for what turned out to be a very average breakfast. The food lacked any remarkable flavors or creativity. Moreover, the service was slow, leading to long waits before we were even seated. As if that wasn't disappointing enough, the exterior of the restaurant was extremely dirty and neglected, which didn't leave a good impression. Overall, I wouldn't recommend this place for breakfast. There are certainly better options available that offer tastier meals, faster service, and cleaner surroundings."
3-Jun-23,"Our last day in Alhambra, we decided to get brunch out (plus we were out of food at the Airbnb)A quick Yelp search revealed this place with over a thousand reviews and 4-1/2 stars!    That, and the fact that it was a mile from our place made it a no brainer.   Interesting place/decor kind of ""sparse modern/industrial"", it was cool, clean, and well lit.   Order from the counter and they'll bring your goodies to you.    This place is a bit on the pricey side.    Nothing crazy, but you're looking at $25 per person.   I had the bbq pulled pork omelette with potatoes and salad greens.    The omelette was good, although the center was a bit runny, I also didn't like the mushrooms on the omelette (my fault, I'm just not a huge fan of mushrooms), but didn't expect the dish to be that 'mushroom intense'.    Potatoes were delicious and addicting, salad was light, very nice, and tasty.   Overall good, maybe not their best item.  The French toast was wild!   Deep fried with a crunchy batter on the outside and made with condensed milk and creamy-sweet.   Fantastic.  Half order was plenty, whether sharing or going solo.   Overall a great, great place.   I'd order differently next time either no mushrooms or a different item, but no regrets."
1-Jun-23,"Parking: street parkingAmbiance: trendy, open and funService: decent but it gets veryyy busy and can be hard to get helpFood: it's okay. nothing to rave about but i don't regret going. dined about 3 times here and i'd probably go back for convenience instead of cravingsUbe french toast:  we were suppper excited about this but was a bit disappointed. the ube filing in the middle was underwhelming and didn't pack a strong ube taste, which is what i prefer. there were also a few bites of the toast that was full of oil and it deterred us from finishing it  Hot chicken Benny: my husband really enjoyed this! we like that we can choose how spicy it is and the meal was generously proportionedSalmon Benny: it's like any average benny. nothing special but also not fishy (which i hate). i really really enjoy the salad so i usually ask for no potatoes and extra saladit's overall a solid place to go for brunch with friends but never at the top of our minds"
1-Jun-23,"Popping yolk is popping up everwhere in socal and I am not a fan.  It's trying hard to be good with its great hip sounding menu items, but it's just mediocre and cheap tasting.  Low quality for high prices is what it feels like.  You can tell the potatoes are machine cut and frozen, they're all tiny and the same size.The waffle tastes like the individually packaged sweet waffles you see at some grocery stores or bakeries.  And it was SO sweet for being a ""plain waffle"".Got the burger with over easy egg on top and the burger was so full of gristle and fat I had trouble eating it.Eggs benedict was no better.  The ham is paper thin deli meat and they barely put a slice on whatever you order that says ""ham""...I've given this 3 chances (1 in Hacienda Heights & 2 in Pasadena) and I will not go back.  Breakfast isn't an easy thing to mess up imo, but they found a way to do it."
31-May-23,"Came here for Memorial Day brunch, you have to get on the waitlist when you arrive so we ended up waiting 45 min. Large portions for Benedict dishes make this great for those who are looking for a hearty brunch. Poached eggs are well made and I'm in love with hollandaise sauce. Potatoes were crispy, crunchy but still soft on inside. Salad vinaigrette was great. We got the Nashville hot chicken Benedict which was mild, could be hotter for those who like spicier chicken. I wish the fish fillet Benedict came with more Tartar sauce!!Ube toast was deep fried I think, which wasn't what I would've expected. It was great though, the chewiness of it almost reminded me of Mochi"
30-May-23,"It's is a cute IG place to visit. Wasn't impressed buy the food, I tried the toffee banana liege waffles. The waffles were very plain, if it weren't for the whipped cream and ice cream it came with it would have no flavor. I will say the mimosas are the best I've had anywhere. I'm not sure if it's the fresh squeezed Orange juice or the actual champagne, but I would go back just for them. It is a popular place so get there early or make sure you have a mini snack before going."
30-May-23,"Great little brunch spot on Main street! Although I tried to avoid brunching/lunching here on the weekends, sometimes you just gotta give in and wait! Yes, they typically have a wait longer on the weekends... Especially since they close at 3pm and the area is bustling with people. Also, If you're lucky, you might come up on street parking. However, don't be discouraged with the limited street parking. There are free parking lots around the area. Now, I've been to this establishment a couple times on the weekdays. On the weekday, the seating is limited to indoor dining only. They have tables, communal tables, high tables and bar seating. Apparently on the weekends, they open the back patio for seating. I have not seen the back patio as they were closed the past weekend I was there. It was a little disappointing...So, we put our name on the waitlist and waited for a text. I received a text that said, ""high table or bar table."" I walked inside and spoke with the host/cashier stating that I preferred a regular table. We ordered with the host/cashier first, paid, and got a number before being seated.As for the food, here are the things I've tried...* Classic Breakfast: 5/5 - As long as you're not sleeping on the job, It's hard to get this wrong! It comes with 2 eggs, 2 bacon, 2 sausage, a piece of toast, side salad, and crispy homestyle potatoes. * Fish Filet Benedict: 4/5 - Fish was crispy, eggs were perfectly poached, and the hollandaise sauce was creamy. The coleslaw wasn't my fav. It was ok... It also comes with a side salad and crispy homestyle potatoes. * Nashville Hot Chicken Benedict: 4/5- The chicken was crispy,  eggs were perfectly poached, and the hollandaise sauce was creamy. The hotsauce wasn't my fav. Next time, I would ask for it on the side. It also comes with a side salad and crispy homestyle potatoes. * Norwegian Benedict: 4/5 - Smoked salmon was good, eggs were perfectly poached, and the hollandaise sauce was creamy. It also comes with a side salad and crispy homestyle potatoes. * Ube French Toast: 5/5 - If you're an ube fanatic like me, it's a must have! It's crispy on the outside and has deliciousness inside. The ube paste inside the toast and the ube condense milk does EVERYTHING!* Toffee Banana French Toast: 4/5 - It was good but you gotta really like bananas. I really didn't get much of the toffee flavor as the banana flavor overpowered it. Still good~* House French Toast: 5/5 - This is my go-to for french toast. I love the berries that comes with it!* Regular coffee: 4/5 - Dark roast coffee... * Ice horchata latte: 4/5 - It's decent but grainy with a hint of horchata flavor.* Hazelnut latte: 4/5 - Nothing spectacular but I was VERY disappointed that they don't refill with regular coffee after. Refills are ONLY for regular coffee. Fun fact: This restaurant is supposedly women own and operated. In the past, I've only seen women servers/employees. Over the past weekend, I finally saw male servers/employees. I was glad that employment opportunities are open to both genders."
28-May-23,Not worth the money and 40 min wait. My friend and I stopped by to get Sunday brunch. Both of us got egg Benedict. The food was cold and not very tasty. The poached egg and English muffin were both served cold. It must have been premade. And salad was served with tiny bit of dressing sprinkled on top. I wouldn't eat dried out veggies like that. My friend's dish was the same way. And both felt the same way. Just pay a little more and eat at Urth Caffé or somewhere near old town Pasadena for this type of brunch.
27-May-23,"Food was delicious... Service was great.  Outdoor area was poor in that fruit flies were all over; there were fruit flies on my food and drink.... Had a difficult time trying to keep them away and several landed on my food and drinks... Twice my orange juice and coffee had to be replaced... Owner can do a better job ensuring flies/ pest are kept out of the outdoor eating area.... Guests could be seen trying to protect their food and drinks.... But again, food and service was excellent ...."
25-May-23,"Compared to Yang's kitchen, the wait time is not that long. I don't usually go for American brunch places but a lot of people rave about this place. We got to share the house french toast and the norwegian benedict. Norwegian benedict was a 6/10, above average and pretty good, would get it again, but the yolk was a little overdone.French Toast was a 7/10. I think it's better because the breading was more unique than I've had at other places in that it created like a crushed chips like texture, brittle, crispy, barely noticeable, and doesn't feel like you're eating something shallow fried. I quite enjoyed it.Fries tasted pretty good as well, they just gave you a lot of it ."
22-May-23,"There was a ~30 minutes wait time on Saturday morning. The wait-list and check in system the cafe uses is convenient and efficient. Once it was our turn, we placed our order at the front counter before grabbing a table. We ordered an extra spicy Nashville Hot Chicken Benedicts and an Ube French Toast. The food were served in about 15 minutes despite the busy atmosphere. The Egg Benedict was perfectly cooked, the chicken is crunchy with a kick, combined with a refreshing mix of salad and perfectly fried potatoes. The Ube French toast tastes almost like a warm, fresh, and slightly crunchy funnel cake. Everything was delicious!"
22-May-23,"Ordered a strawberry cheesecake crepe and it was the worst crepe I have ever had. Tasted like those premade ones they sell at the store, cold and hard. Only one crepe with Waaay to much cream cheese and whip cream. Horrible. Husband ordered the apple cinnamon French toast and it's like eating a churro hard and dry. Nothing like a French toast. Also ordered the Nashville chicken Benedict and that was very good. This was 60 dollars to include 2 coffees. I would never come again."
21-May-23,Definitely would recommend this place for brunch. We tried the Nashville chicken Benedict and Smoked Salmon Sandwhich. Portions were a good size. We did wait since it was a Saturday but there's lots of shops to check out since it's located in Oldtown Pasadena. We parked at a near by parking garage since it difficult to find street parking. Service was good. Just wished our table was right by the line.
