Date,Review
3-Feb-20,Love Joes Pizza but this location is giving them a bad name. Staffed by rude losers who are incredibly rude to customers and clearly hate their job. Pizza also not as good here. The kind of service  that can make a life long customer never come back
2-Feb-20,"There are so many places to eat in Midtown Manhattan, but this is definitely the place to go for pizza. The line seemed long but went very quickly. The pizzas are fresh, and they throw them back in the oven to warm up once you order it. Will definitely go again!"
2-Feb-20,"Delicious: enough said. Popped in to get a pizza fix. My crust connoisseur vibes were thrilled. I live for a quality crust, and this did not not disappoint at all! The pies are coming out often so everything is super fresh and having to go through a reheating cycle. The one with pepperoni, sausage, mushrooms and onions was primo! Good spot to see what NYC pizza is famous for."
2-Feb-20,"Writing this review after getting delivery from them twice now. We never request, but their deliver with their pies always come with a surplus of spices (red pepper flakes, garlic, and oregano), paper plates, and a stack napkins. Their delivery always come faster than their estimated time.. even today (super bowl night)!But onto the important question. Is their pizza good? Short answer: yes. Longer answer: get the pepperoni and mushroom (proof in picture: only cheese Bc the roni/shroom was gone in 5 secs)"
2-Feb-20,"Wow just wow, this pizza is just beyond amazing. It blows the pizza that I have at home away by mile. Not to mention that even with a long line outside I still got my pizza under 10 minutes. IT has fast service and with great quality!"
1-Feb-20,"It was a good slice.  We got just cheese and they reheated it to a bit black which threw us off but it was a good flavor, nice crust consistency and it is packed all the time so you know it must be pretty good"
28-Jan-20,"At $3 for a slice of cheese, $4 for pepperoni, you better be getting something quality. This hits the mark. Service is fast, and at 3pm there was no line. Given the location, can't say anything bad about the place. In fact, it's quite good."
25-Jan-20,"The infamous Joe's Pizza! We couldn't go to NYC and not go to this place to get the pizza. They have such great reviews and with over a thousand people on Yelp reviewing it, we had to try it for ourselves! Ah, a new york slice .. this is what it's about! The slices are known to be HUGE and how big it really is! I am someone that can eat pizza all day, everyday so this was a pizza dream. Pizzas aren't too thin, but they are thinner than some other places. There are peppers and cheese on the tables if you need them. I would definitely come back!"
24-Jan-20,Grabbed a slice a few weeks ago when visiting nyc. Good pizza good price. Quick service. Few spots to sit otherwise plan to tAke and go.
22-Jan-20,"Pretty good place to take your stab at New York pizza while visiting! A glass display will reveal the many choices and I love being able to order by the slice to try several toppings. However, be warned that the slices are huge.I really enjoyed the white pizza, sicilian pizza, and a pepperoni/mushroom/red onions combo. The toppings were flavorful and thus, made the pizza satisfying. The price is also pretty affordable compared to other popular pizzerias in NYC. The only thing I'd want different is to not have the pizza overcooked. Some of the slices were pretty charred to the point of burnt. This made for a chewy, almost inedible dough that was not pleasant to eat."
21-Jan-20,"Best pizza i had in my entire life. if you want that classic pizza without all the bullshit, this is the place to go. NO CAP"
21-Jan-20,"I didnt believe the hype, but I have to admit, I was wrong. I was told by people to try Joe's Pizza in NYC because its the best pizza in town, but at first I just didn't believe the hype. One day, when I was craving pizza, and about to go to one of the smaller pizza stores to grab a 99 cent slice, I thought to myself to just give Joe's Pizza a chance. Upon arriving, there was already a line all the way outside, and the wait was approximately 15 minutes. Just from seeing the line, I got excited to just try the pizza and see for myself if the hype was justified, and after having my first bite, it totally was. I had a slice of Pepporoni, and a slice of Margerita pizza, and I regret not getting a whole pie. The crust of the pizza was made perfectly, the ingredients on the pizza tasted fresh, and I was one happy customer at the end of the day. I will be back soon as a soon as I am back back in NYC."
20-Jan-20,"Be prepared for the possibility to stand outside in line waiting to place your order. This is a very popular pizzeria in Manhattan and it gets crowded. However, the service is great and moves really fast so you won't be waiting long. I tried a slice of the  White and Caprese. Both slices were very light and fresh. You can taste the natural ingredients. Plus, the pizza wasn't greasy at all! Because of the crowd, I took my pizza to-go. I forgot to add Parmesan and crushed red pepper though!  The pizza was good without it, but it would have been even better with it."
19-Jan-20,"It was ok, but might be a little over hyped.  It is in Times Square.  There was a bit of a line but it moved quickly.  Best pizza we had here, hands down, was a slice of supreme.  Pepperoni, capresse, and Sicilian were all so-so.  Place was crowded inside and had to stand to eat.  At least you get your pizza really fast."
16-Jan-20,This location is very famous so I has to visit. Aside from the fact it was 5min from the hotel I was staying at. It's unfortunate that there's no pizza like this in LA. Can't wait to go back for more Joe's Pizza.
16-Jan-20,It's an ok pizza. I've had better. I'm from NC and had high expectations from this place since the line to get your order placed wraps around the corner but it fell short to be desired when it comes to flavor.  The dough isn't anything spectacular and so is the sauce.  Let me say that our locally owned take and bake has better flavors should surprise the many.  The topping seemed stale/old? perhaps overcooked but this was my first real NY style pizza and was not impressed at all.  Maybe your experience is better than mine but will not wait in line for a subpar pizza.
16-Jan-20,The queue can get long but service is quite fast. Pizza is thin and good especially  when it's just fresh off the oven. Had one pizza slice that was too burnt to my liking.
14-Jan-20,My mom met me in the city and I decided to take her to get Kati roll and than pizza! I knew this had to be good when I saw a like out the door! There were maybe 30 people in front of us but the line moved quickly and the pizza was great 7.5/10! I will definitely be going back for another slice - the slices are $3 and a pie is $21 (for plain cheese pizza) don't miss out!! Especially if you love pizza
13-Jan-20,"I had a cheese pizza with sausage and onions delivered to my nearby hotel by door dash.  DoorDash delivered it within 30 minutes and it was hot.  However the pizza was soggy and tasteless.  The crust was not firm at all and could not hold the cheese, sauce, sausage, or onions.  Everything just fell apart.  I was very disappointed.  I had heard some good things about Joe's and was looking forward to the pizza.  But it was not good at all."
11-Jan-20,"Pizza was under cooked, vegetable toppings crunchy. Little Cesars is better pizza than this."
10-Jan-20,Got Fresh Mozzarella and a slice of Cheese. Not much flavor. Soft and Thin Slice. Wasn't satisfied. Went back to Patzeria Perfect Pizza second time. It has more flavor. Soft and crispy (crunch).
9-Jan-20,Ordered a pizza for delivery while in town for business.  Pizza was delivered on time but crust was burnt!  Every bite had a very unpleasant burnt taste.
8-Jan-20,"I'm not sure what more I can contribute to a business that already has great reviews and over 1000 reviews, but all I can say is that the reviews are correct.  This is the best (NY style) pizza ever.  My goodness.  I don't know what they do because it tastes like heaven.  And the pizza slices are so reasonably priced, I just can't believe something this delicious can be so affordable.  I'm in love.  We tried the pepperoni, white pizza, some sausage one, and the margherita.  Everything was delicious, but my fave is still the classic pepperoni.  What makes this place so perfect?  Is it the hot stringy cheese?  The sweet sauce?  Even the crust is so damn good.  And what also amazes me is that it's not even that greasy.  How is that possible?  Magic.  It's magic, I tell you.  Lines can be long, but we never waited because we always came before or around 11 am.  But shortly after 11, lines will get long fast.  But the staff seems extremely efficient so I wouldn't let that stop you from getting a slice of HEAVEN.Waaaah Joe, I'll be dreaming of you while I'm in LA.  Sigh."
7-Jan-20,"Good quality, affordable pizza.  There was a line out the door but it moves quickly.  Definitely a must when in New York."
7-Jan-20,Great pizza and the price for a huge pie was pretty awesome too. They delivered to our hotel & the service was super fast!
7-Jan-20,"We stood in line for 20 minutes in the freezing cold to try this place...and it was well worth it! It has great reviews for a reason. They are very reasonably priced, located in a convenient spot and have a great selection of delicious pizza. I tried their spinach pizza and it was really flavorful. It was nice to see the pictures of all the celebrities who have cons their before too."
7-Jan-20,"I'm giving this joint 5 stars simply for the experience of buying a whole pizza in New York City. It was so different, and so cool! We came through on a Monday evening around 7:00 pm. There was a line out the door, but we were prepared to wait. It only took about 15 minutes for us to reach the counter. You can buy by the slice or a whole pie. We opted for a whole pie to take back to our hotels. It was $25.00. Not a bad price to feed your family in NYC! Our pizza was ready in about 20 minutes-- we left and came back. The pizza was truly NY style... thin, bendy, and delicious. We really enjoyed it! We'll definitely stop by again next time we're in town!"
7-Jan-20,"Best pizza around hands down! They constantly have a line around the block of both locals and tourists trying to get themselves a slice of that goodness. They have pizza by the slice ready to order or by the pie. I shared a pepperoni and cheese pie with the family and we couldn't get enough. The slices are huge, cheesy, and delicious. They have mostly the basics when it comes to pizza toppings, if you want a customized pizza I recommend calling ahead of time to bypass the long lines and wait times. The place is very small so most people just put some garlic powder and pepper flakes on their pizza and bounce. Weirdly enough, I found myself just standing around outside eating my slice amongst other people doing the same, and we all kind of bonded over how great the pizza was. Fun tip, I recommend looking around inside at all the pictures of celebrities that frequent this place, apparently this place was featured in one of the older spiderman movies! If you really want the authentic NY pizza experience, go to Joe's!"
5-Jan-20,"I was skeptical- pizza place right around Times Square? Can't be great...WRONG! This is the best pizza in Manhattan. The line is long but don't let that intimidate you, high turn over and seats open up fairly quick. They really mastered the slice. Also, this is the pizza place from Spider-Man so if you're from out of town and a movie buff it's an added bonus to visit. The store can get a bit dirty occasionally with napkins on the floor but I don't even care...the pizza is SO GOOD I will happily leave with a couple of shame napkins on my shoe. PS: the only reason I didn't post a picture of the pizza is because it was literally gone seconds after it was in my hands."
5-Jan-20,"Our first time and definitely not our last! Delivered to our hotel. Fresh, hot, crispy crust amazing sauce and cheese-perfect ratio! Will be dreaming about it! That good!"
4-Jan-20,"The worst pizza I ever had, got food poisoning and have been throwing up pizza all night, absolutely the worst, overcooked crust possibly spoiled tomatoes or mushrooms"
4-Jan-20,Classic NY SLICE and it does not get any better.  This is pizza at its best.  Just the way it should be.  A perfect crunch when you first bit it and then just a little chew.  Sauce and cheese ratio is perfect.  When you eat a slice here you know why pizza is a love food but the problem is you get this slice anywhere!! Some say they never had a bad slice of pizza. Some say they never had bad sex.  Well that's because they probably have nothing to compare either to.  When you eat a slice at Joe's it ruins you.  Not many other slices anywhere will hold up!!  I will no longer eat average or bad pizza.  It will HAVE TO Excellent or nothing!!
4-Jan-20,"This was on my list of MUST GOS for New York! On the first day, my bf and I walked past Joe's Pizza and there was NO LINE, so we were kind of skeptical, thinking hm, maybe its not that great until we realized that it was almost midnight and people don't usually eat that late on a week day haha! When we did decide to give it a try, we ended up waiting in a long line because it was during lunch rush hour. It wasn't too bad because the line goes QUICK! We both got pepperoni and OH MY GOD. I didn't think Pizza could taste so good. Not sure how to describe it but it tasted so authentic and fresh. Thin, cheesy, with lots of flavour! Ended up going back again on our last day (keep in mind we were only in New York for 6 days...)! Definitely a must try! If you think the price is bad, wait until you go to other pizza places to see the prices even more inflated!"
4-Jan-20,"Seriously so GOOD! I never believed that New York has the beat pizza until I came here . I seriously crave Joes pizza and unfortunately for myself I live hundreds of miles away. So enjoy this pizza while you can , don't skip this place. Actual interior isn't too large but it's good enough for me ."
3-Jan-20,"It's good, very good. Usually an enormous wait outside the place. So plan accordingly the place is fast therefore knowing what you want ahead of time is best to avoid an embarrassing tourist moment. Drinks are the standard bottled everywhere else. Open 24 hours a day. Prices are reasonable especially for the area."
3-Jan-20,"Best pizza I've ever had. Hands down. Got there at 3am and there was still a line. There is a reason why. Perfect amount of crunch, great sauce, toppings were delicious. Highly recommend."
3-Jan-20,When you are in New York it's worth the wait. The secret is that because of the high turn the pizzas are really fresh.$4/slice and you need to spend $5 to use your credit card. I would recommend to come hungry and get 2 slices. This place is absolutely delicious. It's worth the walk from Time Square but make sure you buffer the time for the wait.You can also order a whole pizza ahead so that would save you time with the line up.Will make sure to come back every time I'm in New York New York!
3-Jan-20,"My boyfriend and I went to New York City for New Year's Eve. We successfully watched the ball drop, but felt our trip wouldn't be complete without a slice of NY style pizza. One of his coworkers had recommended Joe's Pizza. When we arrived, the line was out the door. Thankfully, it moved very quickly and within a few minutes, we were inside and able to order. I ordered a slice of pepperoni and he ordered a slice of pepperoni and a slice of spinach. The slices had crisp thin crusts, the perfect amount of marinara sauce, and delicious cheese. The best part was we were able to eat the pizza on Broadway in Times Square. Such an incredible experience!"
3-Jan-20,"NYC staple.. I was so pumped to take my husband here for the first time and to see his face when he truly understood what it's like to have a slice of pizza from NYC.. truly magical!!!!!! Pizza slices are large,affordable, and above all absolutely delicious!!"
3-Jan-20,Definitely lives up to expectations of being the best pizza around times Square. I'd highly recommend going here if you are by times Square.
2-Jan-20,An amazing place to eat! The line can look intimidating but it is well worth the wait. This is a great spot to check out if you are visiting the city and you're craving some pizza. Would definitely recommend.
2-Jan-20,"Pizza was ok for a NY pizza, but ordered pepperoni and received a cheese, have hungry kids and didn't want to wait again for a new and deal calling!"
2-Jan-20,"Dropped by a hour or so before closing after a night out with friends to grab a quick bite. The usually line can be up to 40 minutes or more but the service was quick and everyone was super friendly. Took 10 minutes MAX!! Even if we had to wait longer, the food is definitely worth it! We grabbed a few different slices, loved the simplicity and flavor of the fresh mozzarella slice. My friend recommended us this place saying it's the best pizza in NYC and that he's been eating here since he was young. And let me tell ya, Joe's Pizza defiantly lives up to the name. Both of our slices and all of our friends were awesome! Fresh, flavorful, and the prices aren't bad either ;)  (Not the best photo, sorry we were hungry!)"
1-Jan-20,"Good pizza! There was a hugeeee line outside but it went by pretty fast. If you are getting a pie, I definitely recommend that you preorder so you don't have to wait in line. They only have 1 size for a pie, large. They also sell shirts and sweaters."
1-Jan-20,"My first New York City Pizza. Not bad, but wouldn't be near the top 20 in Pittsburgh pizza. I am truly surprised."
31-Dec-19,Tried to surprise my husband with pizza and got this burnt trash. Came all the way from California to apparently find a new pizza joint. So sad
30-Dec-19,Cold and without any special taste. I think in your country they make better pizzas than Joe's.
30-Dec-19,Did not like the atmosphere and they do not wash there hands. Don't bring your kids here because they say bad words at the kitchen.
28-Dec-19,"YUM! The line was really long and went out the door. We probably waited half an hour to 45 min there. The slice is your typical thin crust NYC pizza. It's on the crispier side since it's reheated in the oven a second time as you order, but I loved the crunch. (Friends complained that the crust was dry.) The pizza sauce is unique--bright and zesty but not too acidic. Slices are $3 each for a huge piece."
27-Dec-19,"Disappointed. I type this at 330am after finishing my pie. I initially walked by this place several times refusing to wait in line. Finally no line and rushed in. Pepperoni please!Mediocre pizza at best. Pizza sauce not much taste, and the crust taste hard like cardboard (no flavor). I live to eat pizza and was expecting so much more. To me what I think is amazing pizza, is 50/50 pizza in Las Vegas. Bunch of pics of celebs on the wall. I am unsure if they go to another location that might be better? But this TS location was nothing spectacular. I would never return and pay $4 a slice. Again not terrible but nothing to go out of my for or wait in a line. Around the corner out of desperation is .99cents a slice which was in my opinion of equal value if not maybe a better taste. I seriously hate to say it, but it's true. Having passed Joes seeing the line I ended up at the discount pizza place which was ok for the price.The staff was prompt and nice. Location and tables not clean. But for the volume of Customers I guess you don't really have to try and impress."
27-Dec-19,The Best Pizza in New York ! Must go and get a huge slice or a whole pizza ! You want regret it !!
24-Dec-19,Ordered a whole pizza delivery waited for an hour Bottom was so burnt could only taste the burned dough. :( not a good idea to send it as a delivery order when i cant wait for it to be refunded or exchanged.
23-Dec-19,OverratedOverly hyped by celebrities Sauce is sweet. Not a lot is on their cheese slices.Caprese slice is decent.Always a line but goes quicklyBest part is the dough... thin and crunchy Two slices cost about 9 dollars
23-Dec-19,"Joe's is one of the best in the city. Pizza is the real deal. Excellent sauce, quality cheese, thin crust.....but not too thin! Good size slice for the money. It was a cold day (20 degrees), so we took our time eating, but they didn't mind. The group of us kept buying slices. If you're doing your own pizza tour (in & out for a slbe sure to stop here. My opinion, it's one of the top five in the city. Updated:  another holiday trip to NYC and Joe's was good to us! Best pizza in the city. Nice weather this time too!"
23-Dec-19,The pizza here is classically simplistic. Airy dough that is thin and somewhat bland. Combined with the perfect thickness of melted cheese and scattering of toppings. The turn over of pies here is insane. They had half a dozen people making/cooking pies just to keep pace with the line that never once was short enough to fit inside the restaurant. The pizza tastes fresh and has a lightness to it that lends itself to just stopping in for a slice as a snack vs a meal. I saw several people order pies to go. I bet a whole pie is a great meal but i think this quality lends itself to slices vs meals. I suppose there's only one way to find out.
22-Dec-19,"This place is wonderful! I went twice on my last trip to New York earlier this month. The prices are very reasonable, $11 for two HUGE pieces and a Pellegrino? Can't beat it.The employees there work quickly which is nice because most of the time the line is out the door, so it's nice that they keep it going. The pizza was fresh both times I went in and they were continuously cooking. It's clean and cute inside. The only thing is, it's small and packed, so it may be difficult to find a seat. But a lot of people just stand at the tables inside or the bar outside- part of the New York experience. Highly recommend and will definitely be making it a priority to go whenever I'm there. Worth checking out!"
22-Dec-19,"My first NY pizza was at Joe's and it honestly didn't quite live up to the hype. It was still great, but nothing extremely special compared to a few whole in the wall places I visited in Brooklyn during my short stay. Still great and would love to try and order a large pizza so I can get a fresh slice!"
21-Dec-19,"This is supposed to be a food dead zone but Joe's Pizza certainly didn't get that memo.  They are serving up delicious slices in quick fashion.  The sauce, cheese, crust ratio is working for me.  This is an old fashioned slice of straight up pizza, not messed around with.  They also offer a nice array of specialty slices.Nice inexpensive way to take a break from walking around on a cold NYC day.  Definitely recommend it."
21-Dec-19,"Heard a lot of great things about Joe's being the best, so I was expecting super amazing pizza that would blow me away. Well, it was just good. Tasty, definitely. Their regular cheese pizza doesn't really do much wrong but there's still room for improvement within the flavor itself. With a pizza that's praised so highly, I feel like there shouldn't be room for improvement. It didn't live up to the hype but I don't regret going, because it's still good pizza. But it's nothing I would say someone absolutely has to try if they're visiting new york..."
21-Dec-19,Best pizza ever. I'm from New York and this is my go to place for pizza.  This is my favorite place and the customer service is always great and delicious and and if you really want to get a real feel of New York pizza then you have to try this place. Now it is down in time square so the line is all the way around the corner but moves fast. Just do yourself a favor and go.
21-Dec-19,"Delicious, fresh pizza!!! Had classic cheese slices. Famous, crunchy, tasty pizza. Midtown, west Manhattan. Went at 12n. Expect a line. It's that popular. You eat standing up. Thank you for having real NY pizza."
20-Dec-19,"Ugh, asshole on the phone. We order from here from time to time, always takes forever. Tonight took 2 hours. Guy on the phone was a jerk, comically so. An hour in we called to ask about where the pizza is, he was like oh yes it is on its way. 20 minutes later, called back, he said oops i dunno, we'll send you another. 20 minutes later I called back, at this point I'm HANGRY it's 9pm. He says it's not his fault, he doesn't know where the pizza is, he won't refund us because the pizza has been made he just doesn't know where it is (!?!?!?) I tell him this is shitty, he says ""ok bye bye"" (!!!!) This is my first ever yelp review because I am HANGRY and also, stunned at the rude.  I'm going to cast a spell on you and your slimey pizza."
19-Dec-19,"Authentic New York: from the line and crowd, to the characters behind the counter and the delicious pizza. A great place and must taste while in NYC."
19-Dec-19,Simply the best pizza in NYC - had it every night I was there. I do agree with other reviews that you should stick with the pepperoni. So good
18-Dec-19,"It's very hard to find a good new York slice,what a notice is most if these pizza shop in the city are not serving good slices,the slices are greasy the bread taste terrible the sauce is two much,I ate at Joe's pizzeria the other day for the first time what a slice #Wow delicious I ate three of those bad boys i was surprised how good it was thin sliced not to much sauce and not to much cheese just right,the dough was crispy and delicious now that's a slices,8.9 is my score..."
18-Dec-19,The hype is real and well worth the wait in line!  Ordered 4 different slices to share with me & my bf. My favorite would be the white slice! It's the best one I've tried. mushroom/pepperoni/onion was my 2nd favorite. All 4 slices we tried did not disappoint. Appreciate that the staff is really quick and friendly
16-Dec-19,"On my last trip to New York this is the pizza place I went to get a slice. This was worth it, I sent pictures to all my friends saying 'this is the perfect slice of New York style pizza'. Honestly the best food I had while I was in the city for the week, I will return for sure with friends."
15-Dec-19,"We were on a quest to find the best NY Pizza! This place definitely it!! We got the caprese, fresh mozzarella, mozzarella with spinach, pepperoni, pepperoni with onion, sausage, and mushrooms. YOU MUST GET THE FRESH MOZARELLA and CAPRESE. They toast your pizza when you order so it has a crispy crust. The pizza is not greasy at all and folds perfectly!!! Tip: The fresh mozarella topped with powdered garlic and red pepper takes the pizza to the next level!! Only like a handful of seating inside (along the walls). Theres like 2 or 3 tables where you can stand and eat your pizza. I would say max 25 to 30 people inside at a time. Line goes by quick so wait is not absurd. I will say we tried the 3 top rated pizza places around time square and this was the best one."
14-Dec-19,"Ordered pizza delivery to my hotel & upon delivery the guy did not have the 2 water bottles I ordered. I called him to let him know and he said he'd be back in 5 minutes. However, 10 minutes passed as I sat waiting in the lobby & nothing.... I tried calling him back but he then began forwarding my calls. I called the restaurant and the guy said he'll call the delivery guy to come back, so I said okay. But 30 minutes pass & nothing.... I just gave up. I wasn't upset at the fact that he forgot... whatever I didn't get the water, but it was the fact that both delivery guy & restaurant employee ensured me he'd come back to deliver but then I just sat & waited with no communication back to me. I ended up calling the restaurant and the guy told me to call grubhub to get my refund and he said 'i'm sorry, I couldn't send him back. We are very busy.' It would have been nice to get a call back to let me know that!!! Instead I waited.....On top of all of this, the pizza we got was burnt. See pictures below.... This was my first time using the delivery option on yelp using grubhub. Worst delivery experience. Never had to deal with this with uber eats or postmates."
14-Dec-19,Delivery took for everrrrrr. Said 40-50mins but was legitimately 2hrs. Pizza was cold and mediocre. Called grubhub and the restaurant twice. Disappointing.
12-Dec-19,I just don't get the hype. Where is the tomato sauce? Whats so special about the dough?
12-Dec-19,If you're near time square don't miss out on this pizza. It doesn't disappoint and it's fast & good service. Joe's is some of the best pizza you can get in the big apple!
12-Dec-19,Had a slice of the supreme and slice of Sicilian. If there was a place like this where I live I would weigh at least 500 pounds within a few months. Thankfully I got some grease on my sleeve and was able to enjoy the scent of greatness  throughout the evening.
8-Dec-19,"Line out the door, fast paced moved right along, it was as good as all the locals described. Worth the wait! Funny there was a pot truck Parked in front"
7-Dec-19,"Am I the only crazy person who doesn't find this pizza to be particularly phenomenal? Got pepperoni and white slice. Nothing out of the ordinary? Lines long, workers are nice, it's cozy and busy inside but other than that.. I've tried better pizza this is solid for a drunk night. Also white pizza kinda had a gross ashy burnt taste to it"
7-Dec-19,"So when they say quintessential slice of Pizza in NY, it's not exaggeration by any stretch. If you have a chance to dig into 'any' one  of their slices, you'll agree. We tried a slice of almost all variations and they were close to perfection. Thin slices with lightly crispy bottom and topped with cheese and toppings loaded with flavor. Droool....Service - 4/5Food - 4/5Ambience - 4/5"
7-Dec-19,"Go! It's worth it. So many selections, if you want the true New Yorker experience. I would go!"
7-Dec-19,Life changing pizza for someone from California (me) experiencing New York pizza for the first time. I will say that the best slices are the pepperoni and the white pizza. Didnt care for the sausage and pepperoni one nor the white pizza with spinach. So good and quick. I have to come here every time I'm in New York for work.
7-Dec-19,The place was tiny.  The cheese and pepperoni slice was pretty good but the basil tomato mozzarella my wife got was not.  Cheese wasn't melted and she didn't finish it.  I would eat it again but it was nothing special IMO.
4-Dec-19,The pizza is great but not worth the wait. Go when there's no line or a short line. This short line in the this photo is a 5-10 min wait. Try the Sicilian and love their mushrooms
4-Dec-19,"Over the summer, we took a trip to NYC and this was our first stop for dinner as soon as we landed.  Luckily, we got to come here twice since it was within walking distance of our hotel.  You can easily pinpoint the location of this franchised pizza parlor.  Once you see the long line out the door then you have found it. Joe's Pizza is a more casual restaurant.  You order at the counter as you get a glimpse of the tasty pizza options.  Although, it's jampacked with pizza lovers, the service is super fast.  There is limited seating but most customers order their whole pie as takeout.  You can take a seat outside along the bench lined streets.  I'm not really a pizza fan but when I took my first bite of the pepperoni pizza, it was divine.  You couldn't ask for anything more authentic than this pizza.  The slices are huge and you must fold it in half to eat it the right way.  The sauce to cheese ratio was perfect.  The crust is thin and crispy.  You receive your pizza slice fresh and hot as they pop in the oven for a minutes.  I totally became a pizza fan overnight.  The only downfall is Cali does not have any good NY style pizza joints.  Oh well, I'm willing to travel across the states for amazing pizza.  The scenery and food is worth it as well."
3-Dec-19,"Such satisfying, classic NY slice of pizza.  Thin crust that's slightly crispy with just the right amount of sauce and cheese.  Grab a slice, you wont be disappointed!"
3-Dec-19,"There is a line out the door for a $3 cheese slice when there are $1 pizza joints on every other block because this pizza is worth it. Oh so worth it.  Slightly sweet sauce and piping hot cheese that will take the skin off the roof of your mouth if you have problems delaying your gratification and take a bite before you hit the cash register. (Not that I would know from experience. Ouch.). I wanted a white pizza slice but I couldn't risk garlic overload before a client meeting. Since it opens at 10am and closes at 4am, I may be back before my 24 hour NYC trip ends."
2-Dec-19,"I am born and raised in New York and I judge good pizza by whether or not you can make a great classic cheese slice and Joe's Pizza does!!! I was shopping at Macy's in Black Friday and asked the sales person where I could find a good slice and they said Joes. The line was out the door!!! I took that as a good sign. Let me tell you, those guys make that line move. They are so efficient that we were being served in no time and it was a cold day so I appreciated that. I got a cheese slice and a spinach slice-SO GOOD!!! My cousin got a Sicilian and was in heaven. The place is small but in an authentic New York pizza shop sort of way. You don't linger here. Eat your pizza, chat for a sec and get out! You don't linger but you don't feel rushed. You stop while shopping or doing whatever. This is not your sit down and contemplate life sort of place. My cousin and I said it was our best slice or at least top 2. It was the perfect place to take my mentee for her first slice of New York pizza. Loved it!!!"
2-Dec-19,Wait in line and get a slice of some NYC pizza pie. It's amore. Seating is crowded and cramped and you might get lucky by the time you order and get your slices. Don't get fancy - you won't find fancy here. Order slices add a topping or two. It's gets heated up and you fold it and eat it. Kapeesh?
2-Dec-19,"My friend and I were over by 38th and 9th on a cold and windy day and I was craving a good-ass slice of pizza. Immediately Joe's Pizza came to mind as my go-to spot *somewhat* in the area. I was in heels and unable to walk in my full on NY sprint and the wind was brutal. We passed about 5 or 6 pizza spots on the way and my friend was about to lose his patience. We get to Joe's pizza and unexpectedly, there's a line out the door on a Thursday night. We still wait and let me tell you, he was singing me praises of glory after his first bite because man, is this pizza STUPID delicious. It's more than a classic NY slice, it's the refined slice of NY style pizza. I ordered two tomato basil slices because I'm basic when I comes to my pizza tastes. Dress it up with some crushed red pepper and oregano and BAM. I felt moved to make a plan for world peace after my first few bites. I can't even explain how sad I was when it was over. I should have bought 4 slices. We turned around to watch a couple behind us eat their slice as deliciously and savagely as we did just to vicariously relive the experience through them. Just typing this review up is making my heart ache with yearning for this amazing human creation.Anyway, TLDR-this pizza is the bomb.com and if you are in midtown in NY it is a must that you go here."
1-Dec-19,"Yup it was good. Good service too, the guy behind the counter gave me a second slice for free since he said the first was too small. Great pizza, great people."
29-Nov-19,"3.5 I'd say. It's open late night, line moved quick, condiments we're available, food was consistently pretty good getting it late night. You'll be one amongst many tho, cuz everyone gets out of the club at the same time, there's limited space to begin with, and the battle of the bulge is real. Ask for what you need from others since the spice or grated cheese you're looking for can be truly nomadic while you eat and won't stay in one place the whole time. Just take the pie with you though and forget about the need for counter space if you don't need to. Spice your slice the way you want it and runaway. Everyone crams. Personally I like space sl the slices being foldable and the crust not giving way was pretty good for my needs.I'd come back in after a night of drinking when nothing else is open and the cart food isn't what i crave at the moment."
28-Nov-19,"Joe's Pizza does not disappoint. It is located in the heart of Times Square, so it is conveniently located for dine in, take out, or delivery. In fact, we received our delivery in less than 20 minutes. It is authentic New York pizza, some of the best we've had in the city. The only thing you should be aware of is that are no non pork meat toppings. Other than that Joe's is great."
27-Nov-19,Unpopular opinion. I kind of found Joe's pizza overrated. Yes I'm a tourist so I had to check it out because so many people told me to go. Honestly all of the other pizza joints I went to were a lot better. There was a bit of a wait when I went but the line went by really fast. When I got my pizza it was cold and really didn't taste all that great. I will say I was walking around(getting lost) since 6AM and that was the next time I ate which was around 1ish so I was Hangry. Maybe that's why it wasn't all that great? I'm not too sure. All I know is that I would probably wouldn't get it another try unless someone bought it for me. I'm not saying it was horrible. It just didn't live up to the hype. I was expecting big things.
23-Nov-19,"Wow-za!! Had given Joe's Pizza a shot after trying another pizza joint earlier that day and I am so glad I did. Joe's had a crunch to their crust unlike any I've tried and their ingredients tasted so good you can tell they are of higher quality. The prices are more than reasonable for what you're getting - a quality irresistible slice of heaven. If you're in the area, you can not go wrong stopping by here for your pizza fix. It was also really cool to see all the pictures of celebrities that have given this place a visit - many of them more than once!"
23-Nov-19,"Well ladies and gents this is really a tragedy. I'm having a real $&@@& moment here. You know...when I was a kid, climate change wasn't spoken about much, a stogie was a stogie. None of this !&&$ ing vaping cr@p and you really couldn't buy a bad slice in nyc. Dammit I'm telling the truth. Perhaps back then you could even confide in what people said. The reviews that people gave places. It meant something. I'm a New Yorker. Yes this is my city. Our city as well but this place is more mine than any tourists. And we New Yorkers tell it like it is. It's our duty to do this. How this place can be rated 4 stars is a travesty. This is perhaps some of the worst pizza Ive ever had. No taste, chewier than orbitz gum and just plain awful. Don't do it folks. Don't do it. You've been warned!"
